event_type,src_zone,dst_zone,event_count_10m,unique_src_10m,asset_criticality,prior_incident_impact,is_privileged_account,geo_risk,risk_label
malware_alert,vendor,dmz,36,15,5,1,0,3,High
failed_login,internet,dmz,5,20,2,1,0,3,Low
port_scan,vendor,dmz,13,13,3,2,1,4,Medium
failed_login,corp,dmz,7,18,4,1,1,2,Medium
suspicious_dns,internet,dmz,5,14,2,1,0,4,Medium
failed_login,internet,prod,8,11,4,3,1,1,Medium
failed_login,internet,dmz,23,12,2,3,0,5,Medium
failed_login,internet,corp,1,4,4,1,1,1,Medium
malware_alert,corp,corp,38,20,1,3,1,4,High
port_scan,corp,prod,35,14,4,0,0,1,Medium
failed_login,internet,dmz,23,7,2,2,1,1,Medium
failed_login,vendor,corp,11,12,3,1,0,3,Medium
failed_login,vendor,dmz,10,7,1,2,1,5,Medium
malware_alert,vendor,prod,12,15,2,2,0,3,Medium
failed_login,vendor,dmz,37,15,2,1,1,1,Medium
port_scan,internet,corp,4,11,5,0,1,5,Medium
privilege_escalation,internet,prod,9,7,4,3,0,2,High
privilege_escalation,vendor,dmz,16,10,3,0,0,4,Medium
failed_login,internet,dmz,23,19,3,3,0,5,Medium
port_scan,corp,dmz,26,8,3,3,1,3,High
failed_login,internet,prod,38,8,2,0,0,5,Medium
suspicious_dns,corp,dmz,19,9,3,0,0,1,Medium
port_scan,internet,corp,23,11,1,0,0,4,Medium
failed_login,internet,dmz,34,15,5,1,0,5,High
failed_login,corp,prod,40,15,2,2,0,1,Medium
failed_login,internet,dmz,33,6,3,1,0,2,Medium
port_scan,vendor,dmz,14,4,2,0,0,5,Medium
suspicious_dns,corp,corp,21,10,3,0,0,5,Medium
port_scan,internet,prod,17,8,1,0,1,4,Medium
port_scan,vendor,corp,29,18,3,3,0,4,High
failed_login,corp,dmz,19,20,4,0,0,3,Medium
suspicious_dns,internet,dmz,24,20,5,3,0,4,High
port_scan,vendor,dmz,7,4,1,1,0,3,Low
failed_login,internet,corp,11,19,1,3,0,2,Medium
port_scan,corp,dmz,10,2,2,3,0,4,Medium
failed_login,internet,corp,34,2,1,0,0,2,Medium
port_scan,internet,dmz,9,17,2,1,0,1,Medium
port_scan,corp,dmz,36,4,3,3,1,3,High
failed_login,vendor,prod,24,16,1,1,0,1,Medium
failed_login,vendor,corp,12,19,3,3,1,2,Medium
failed_login,corp,corp,24,12,2,2,0,2,Medium
malware_alert,internet,dmz,32,10,2,1,0,1,Medium
port_scan,vendor,dmz,38,11,2,1,1,2,High
failed_login,corp,corp,10,4,4,0,0,2,Low
privilege_escalation,vendor,prod,3,7,3,3,0,1,Medium
suspicious_dns,corp,prod,6,11,4,1,0,2,Medium
port_scan,corp,dmz,24,9,4,3,0,5,High
failed_login,corp,prod,39,6,3,0,0,1,Medium
suspicious_dns,vendor,corp,2,20,2,1,0,5,Medium
suspicious_dns,internet,dmz,32,19,1,3,1,4,High
failed_login,internet,corp,5,18,5,0,1,4,Medium
malware_alert,corp,dmz,22,7,3,2,1,4,High
suspicious_dns,internet,corp,5,10,2,2,0,4,Medium
suspicious_dns,vendor,prod,19,14,5,3,1,4,High
privilege_escalation,corp,corp,4,15,5,2,0,1,High
port_scan,internet,corp,19,4,5,0,0,5,Medium
malware_alert,vendor,corp,3,5,2,3,1,1,Medium
data_exfiltration,corp,corp,6,10,1,1,0,2,Medium
failed_login,internet,dmz,14,20,5,2,1,3,Medium
port_scan,vendor,dmz,34,8,1,1,1,5,High
port_scan,corp,dmz,29,17,1,2,0,2,Medium
failed_login,vendor,dmz,18,16,2,2,0,2,Medium
failed_login,corp,prod,13,3,1,3,0,4,Medium
suspicious_dns,vendor,corp,27,12,5,2,1,3,High
failed_login,vendor,dmz,6,9,2,3,1,3,Medium
malware_alert,corp,dmz,12,4,2,1,0,4,Medium
data_exfiltration,corp,dmz,15,2,4,3,1,4,High
malware_alert,corp,corp,18,17,5,0,0,4,Medium
failed_login,internet,corp,10,12,5,3,0,4,Medium
failed_login,vendor,corp,1,6,5,1,0,3,Medium
failed_login,vendor,prod,3,4,3,0,1,5,Medium
port_scan,vendor,dmz,37,3,2,2,1,5,High
port_scan,corp,dmz,12,2,3,3,0,5,Medium
port_scan,vendor,corp,2,5,4,0,1,5,Medium
port_scan,vendor,dmz,14,20,4,2,1,5,Medium
data_exfiltration,corp,dmz,21,9,2,2,1,3,High
malware_alert,vendor,corp,22,4,2,2,1,1,High
failed_login,vendor,prod,11,18,2,3,0,5,Medium
malware_alert,vendor,prod,14,17,2,1,1,5,Medium
failed_login,vendor,prod,40,16,4,0,1,3,High
malware_alert,corp,prod,10,20,3,0,0,4,Medium
suspicious_dns,corp,prod,36,5,4,1,0,4,High
failed_login,vendor,dmz,28,16,4,2,1,3,High
failed_login,internet,corp,7,7,1,2,1,1,Medium
suspicious_dns,corp,corp,19,7,3,0,1,1,Medium
data_exfiltration,vendor,corp,3,7,1,2,0,1,Medium
suspicious_dns,vendor,prod,30,8,5,0,0,1,Medium
privilege_escalation,vendor,corp,34,14,1,0,1,3,High
failed_login,vendor,prod,16,5,2,0,1,1,Medium
port_scan,vendor,dmz,19,1,1,3,1,3,Medium
failed_login,vendor,dmz,13,17,5,1,1,3,Medium
port_scan,corp,prod,23,8,5,0,0,5,Medium
failed_login,vendor,corp,6,20,5,0,1,5,Medium
port_scan,corp,dmz,18,5,3,2,0,4,Medium
port_scan,corp,prod,2,14,2,2,1,3,Medium
failed_login,internet,prod,25,19,1,3,1,2,Medium
failed_login,corp,prod,35,14,3,2,1,4,High
failed_login,corp,prod,3,19,3,2,0,1,Low
malware_alert,vendor,prod,9,4,1,0,0,4,Medium
port_scan,vendor,corp,29,6,4,2,0,3,High
data_exfiltration,vendor,dmz,40,9,1,0,0,1,High
data_exfiltration,corp,dmz,24,10,5,0,0,2,High
port_scan,vendor,dmz,35,13,2,3,0,3,High
failed_login,internet,dmz,7,10,4,3,0,3,Medium
suspicious_dns,vendor,dmz,26,1,2,1,0,3,Medium
failed_login,vendor,dmz,15,15,4,0,0,1,Medium
malware_alert,vendor,prod,5,13,5,0,1,4,Medium
privilege_escalation,corp,corp,28,13,5,2,1,3,High
port_scan,corp,corp,26,17,5,1,1,1,High
port_scan,internet,corp,35,14,2,0,0,5,Medium
data_exfiltration,corp,dmz,31,11,3,3,1,1,High
failed_login,vendor,dmz,29,15,1,2,0,1,Medium
failed_login,corp,prod,21,3,3,3,1,5,Medium
failed_login,corp,corp,3,10,5,1,0,5,Medium
port_scan,vendor,prod,11,16,3,1,1,2,Medium
suspicious_dns,vendor,dmz,14,10,3,0,1,1,Medium
privilege_escalation,vendor,prod,10,17,5,3,1,2,High
failed_login,internet,corp,32,14,5,2,1,2,High
malware_alert,vendor,corp,13,14,3,2,1,1,Medium
port_scan,vendor,dmz,1,7,4,3,1,1,Medium
suspicious_dns,corp,prod,3,13,3,1,0,5,Medium
failed_login,internet,dmz,28,13,2,2,1,2,Medium
port_scan,internet,corp,19,10,1,0,1,3,Medium
port_scan,corp,dmz,25,16,1,2,0,1,Medium
failed_login,vendor,corp,38,18,4,0,0,3,Medium
failed_login,vendor,dmz,18,19,2,1,1,4,Medium
malware_alert,internet,corp,32,3,3,0,1,1,High
failed_login,corp,dmz,8,15,3,0,1,2,Medium
malware_alert,internet,corp,26,17,1,3,1,5,High
failed_login,vendor,corp,36,10,3,3,1,5,High
malware_alert,corp,dmz,17,17,4,1,0,2,Medium
suspicious_dns,corp,corp,36,10,3,0,0,3,Medium
port_scan,internet,corp,25,17,2,2,1,1,Medium
suspicious_dns,corp,prod,16,20,2,2,0,1,Medium
failed_login,internet,prod,25,1,2,0,1,1,Medium
failed_login,internet,corp,33,2,2,3,1,5,High
suspicious_dns,corp,prod,29,8,1,0,0,3,Medium
suspicious_dns,internet,corp,4,17,3,1,0,4,Medium
privilege_escalation,vendor,dmz,27,15,5,1,1,3,High
data_exfiltration,vendor,corp,7,15,4,1,1,1,High
suspicious_dns,corp,dmz,19,20,5,0,0,1,Medium
failed_login,corp,dmz,32,6,5,1,0,2,Medium
port_scan,internet,corp,15,6,3,1,0,2,Medium
failed_login,internet,corp,21,12,2,3,1,5,Medium
failed_login,vendor,prod,39,7,3,1,0,3,Medium
port_scan,corp,prod,17,10,1,2,1,1,Medium
port_scan,internet,dmz,19,1,5,2,1,1,High
malware_alert,internet,prod,29,10,4,0,0,2,High
failed_login,vendor,prod,31,5,1,0,0,4,Medium
port_scan,corp,prod,15,10,5,2,0,3,Medium
suspicious_dns,internet,dmz,24,4,4,0,0,3,Medium
failed_login,corp,corp,10,3,3,3,1,1,Medium
failed_login,corp,corp,29,6,2,1,0,5,Medium
port_scan,corp,corp,32,4,5,1,0,3,High
suspicious_dns,corp,dmz,37,11,5,0,1,3,High
suspicious_dns,internet,corp,28,1,2,2,0,1,Medium
port_scan,internet,prod,5,5,5,1,0,3,Medium
failed_login,corp,corp,5,3,3,0,0,3,Low
failed_login,vendor,prod,19,14,2,0,0,1,Low
port_scan,internet,corp,4,17,1,1,1,3,Medium
failed_login,vendor,corp,27,6,2,2,1,5,Medium
port_scan,internet,dmz,24,11,2,2,1,3,Medium
failed_login,internet,corp,15,16,1,0,1,4,Medium
port_scan,vendor,corp,12,15,4,2,1,2,Medium
malware_alert,internet,corp,29,14,2,3,0,5,High
failed_login,vendor,corp,2,13,4,0,1,4,Medium
suspicious_dns,vendor,dmz,25,18,3,2,0,2,Medium
data_exfiltration,vendor,prod,10,9,3,2,0,2,High
failed_login,internet,prod,11,5,5,0,0,3,Medium
port_scan,internet,corp,36,13,3,1,1,2,High
port_scan,corp,dmz,23,19,1,0,1,1,Medium
failed_login,internet,prod,15,16,5,2,0,2,Medium
data_exfiltration,vendor,prod,2,20,5,3,1,1,High
malware_alert,internet,dmz,29,3,3,1,0,4,High
malware_alert,internet,prod,25,16,5,1,0,1,High
failed_login,vendor,prod,26,15,2,1,1,3,Medium
port_scan,internet,prod,16,8,2,2,1,4,Medium
port_scan,internet,dmz,4,1,3,2,1,1,Medium
failed_login,vendor,corp,30,4,5,2,0,1,Medium
failed_login,vendor,prod,28,12,2,0,1,3,Medium
port_scan,corp,prod,22,11,3,3,1,3,High
failed_login,corp,dmz,14,6,5,1,1,4,Medium
failed_login,corp,corp,15,11,3,2,1,4,Medium
failed_login,vendor,prod,33,15,1,1,0,2,Medium
failed_login,corp,dmz,37,11,4,2,0,2,High
malware_alert,vendor,dmz,14,16,4,1,1,5,High
data_exfiltration,internet,prod,30,19,1,3,0,4,High
failed_login,internet,prod,3,5,1,3,1,2,Medium
port_scan,internet,dmz,26,15,2,3,0,2,Medium
port_scan,internet,dmz,19,3,4,1,0,4,Medium
failed_login,corp,prod,6,8,4,1,1,3,Medium
suspicious_dns,internet,prod,31,10,1,2,1,1,Medium
suspicious_dns,corp,dmz,9,2,1,1,1,3,Medium
failed_login,internet,corp,8,7,1,0,1,5,Low
malware_alert,vendor,corp,23,4,3,1,1,4,High
suspicious_dns,corp,dmz,35,13,5,1,0,2,High
malware_alert,internet,prod,31,18,1,3,1,5,High
port_scan,internet,corp,25,13,2,0,0,1,Medium
port_scan,vendor,corp,27,5,2,0,1,1,Medium
failed_login,vendor,prod,27,11,2,1,1,2,Medium
port_scan,corp,dmz,36,4,5,2,1,3,High
suspicious_dns,corp,corp,8,1,4,3,0,3,Medium
failed_login,internet,dmz,22,9,4,2,1,5,Medium
suspicious_dns,internet,corp,9,5,4,1,1,1,Medium
failed_login,internet,corp,38,10,1,0,0,1,Medium
suspicious_dns,vendor,corp,34,18,5,0,0,3,High
port_scan,vendor,corp,15,11,5,3,0,4,Medium
port_scan,vendor,corp,29,15,2,3,1,1,High
data_exfiltration,corp,dmz,3,9,3,0,1,5,High
suspicious_dns,internet,dmz,11,3,4,0,1,4,Medium
failed_login,vendor,prod,19,3,5,0,1,4,Medium
failed_login,vendor,dmz,32,10,2,3,0,1,Medium
port_scan,internet,corp,16,17,5,1,0,3,Medium
data_exfiltration,vendor,dmz,6,15,5,0,1,2,High
privilege_escalation,internet,dmz,30,3,3,1,0,4,High
port_scan,internet,prod,12,5,2,3,1,2,Medium
privilege_escalation,vendor,corp,8,11,2,0,1,2,Medium
suspicious_dns,internet,dmz,19,20,2,3,0,4,Medium
failed_login,corp,prod,29,13,3,2,1,5,High
port_scan,corp,corp,7,11,1,2,0,1,Medium
failed_login,vendor,prod,6,15,2,3,1,3,Medium
failed_login,corp,dmz,37,19,5,1,0,2,High
port_scan,internet,dmz,28,10,1,3,0,2,Medium
port_scan,vendor,dmz,18,11,2,1,0,4,Medium
failed_login,internet,corp,5,13,4,3,1,3,Medium
failed_login,internet,prod,22,14,1,1,1,1,Medium
failed_login,vendor,prod,21,3,3,2,1,3,Medium
suspicious_dns,corp,prod,35,6,5,1,0,3,High
data_exfiltration,internet,corp,31,10,5,1,1,5,High
failed_login,internet,prod,7,19,2,3,1,4,Medium
malware_alert,corp,prod,18,9,1,3,1,1,Medium
failed_login,corp,prod,34,9,3,1,0,3,Medium
failed_login,vendor,corp,30,9,3,1,0,3,Medium
port_scan,internet,prod,23,7,1,2,1,2,Medium
failed_login,corp,corp,40,2,5,3,0,2,High
port_scan,internet,corp,7,2,3,3,0,5,Medium
port_scan,corp,dmz,13,16,3,2,0,4,Medium
failed_login,corp,dmz,16,2,3,0,1,1,Medium
privilege_escalation,corp,corp,35,6,3,0,1,5,High
failed_login,corp,dmz,11,10,1,2,0,4,Medium
port_scan,internet,corp,11,7,4,0,0,1,Medium
port_scan,internet,prod,31,11,1,1,1,5,Medium
failed_login,corp,prod,18,20,1,0,1,1,Medium
data_exfiltration,internet,corp,10,10,4,2,1,2,High
failed_login,corp,dmz,25,15,3,2,0,5,Medium
suspicious_dns,corp,corp,8,8,1,0,1,5,Medium
port_scan,internet,dmz,1,15,5,3,1,1,Medium
port_scan,corp,prod,24,20,4,3,1,3,High
suspicious_dns,corp,dmz,31,14,2,2,0,4,High
failed_login,vendor,prod,10,17,5,0,0,3,Medium
port_scan,vendor,prod,19,6,5,0,0,3,Medium
failed_login,vendor,dmz,1,11,5,3,1,3,Medium
failed_login,vendor,corp,1,2,1,3,1,4,Medium
malware_alert,internet,dmz,8,10,3,2,0,5,Medium
port_scan,corp,dmz,16,18,2,2,0,1,Medium
failed_login,vendor,corp,11,18,4,1,1,4,Medium
failed_login,vendor,prod,18,13,5,2,1,2,Medium
port_scan,internet,corp,34,16,2,0,1,5,Medium
failed_login,vendor,corp,18,6,4,3,1,1,Medium
failed_login,corp,prod,37,11,1,0,0,5,Medium
privilege_escalation,corp,prod,1,5,4,3,0,2,High
suspicious_dns,internet,dmz,18,10,1,1,1,4,Medium
data_exfiltration,vendor,dmz,11,5,5,0,1,3,High
suspicious_dns,vendor,corp,3,4,2,0,0,1,Low
port_scan,internet,corp,26,16,2,1,0,1,Medium
failed_login,internet,dmz,9,12,1,1,1,2,Low
malware_alert,internet,corp,12,1,1,3,0,1,Medium
failed_login,internet,prod,21,13,3,0,1,2,Medium
failed_login,corp,corp,14,8,4,3,1,2,Medium
failed_login,internet,dmz,33,7,4,2,1,4,High
failed_login,corp,prod,7,11,5,1,1,2,Medium
failed_login,corp,corp,34,4,2,3,1,1,High
failed_login,corp,corp,16,18,5,1,1,3,Medium
malware_alert,internet,dmz,40,16,5,1,0,3,High
data_exfiltration,vendor,corp,35,13,4,2,1,5,High
failed_login,corp,dmz,30,5,1,2,0,5,Medium
failed_login,internet,corp,24,13,1,3,1,3,Medium
failed_login,vendor,dmz,9,19,2,1,1,1,Medium
suspicious_dns,vendor,corp,39,8,4,2,1,5,High
privilege_escalation,vendor,corp,25,13,2,3,1,5,High
privilege_escalation,internet,corp,1,6,1,1,0,4,Medium
malware_alert,vendor,corp,40,1,3,0,0,1,High
failed_login,internet,prod,40,5,3,2,1,5,High
suspicious_dns,vendor,prod,13,16,4,0,1,1,Medium
failed_login,internet,prod,8,9,5,3,1,3,Medium
data_exfiltration,corp,dmz,1,13,5,0,0,2,Medium
failed_login,vendor,corp,29,1,1,0,0,4,Medium
failed_login,corp,prod,8,8,2,0,0,4,Low
failed_login,corp,dmz,34,16,2,3,1,3,High
failed_login,corp,dmz,37,11,4,1,1,2,High
suspicious_dns,vendor,corp,30,8,2,1,1,1,Medium
failed_login,internet,dmz,21,12,5,2,1,5,High
port_scan,internet,prod,12,11,1,2,1,4,Medium
failed_login,corp,prod,20,2,3,2,1,3,Medium
failed_login,corp,dmz,13,18,1,2,0,3,Medium
failed_login,corp,dmz,16,1,5,1,1,3,Medium
privilege_escalation,vendor,dmz,37,9,2,3,1,4,High
port_scan,internet,corp,40,10,3,1,1,1,High
port_scan,corp,corp,28,5,1,3,1,2,High
failed_login,vendor,dmz,32,15,2,2,0,3,Medium
port_scan,internet,dmz,8,8,2,1,0,3,Medium
suspicious_dns,internet,prod,24,13,2,0,1,5,Medium
failed_login,internet,corp,12,16,4,2,0,2,Medium
suspicious_dns,corp,corp,15,15,5,3,1,4,High
suspicious_dns,vendor,dmz,1,10,5,3,0,5,Medium
port_scan,corp,prod,23,1,3,2,1,4,High
data_exfiltration,corp,dmz,28,6,4,1,0,5,High
failed_login,vendor,prod,23,12,3,3,1,1,Medium
suspicious_dns,internet,dmz,37,2,3,3,1,4,High
malware_alert,corp,prod,5,11,4,3,0,3,Medium
malware_alert,vendor,prod,19,14,4,3,1,4,High
suspicious_dns,vendor,prod,31,2,1,2,1,1,Medium
failed_login,corp,prod,20,5,2,0,0,5,Medium
malware_alert,internet,dmz,26,14,4,1,0,3,High
suspicious_dns,internet,corp,31,16,5,1,0,4,High
failed_login,vendor,corp,8,16,3,2,1,2,Medium
port_scan,corp,prod,9,16,2,1,1,4,Medium
failed_login,vendor,prod,32,2,2,0,1,2,Medium
failed_login,corp,prod,20,11,5,3,1,3,High
malware_alert,corp,corp,1,4,1,1,0,4,Medium
suspicious_dns,internet,dmz,20,9,3,2,0,1,Medium
port_scan,internet,corp,18,8,3,1,1,4,Medium
malware_alert,vendor,corp,18,17,1,0,1,5,Medium
failed_login,internet,corp,14,7,3,2,0,3,Medium
failed_login,corp,prod,24,10,3,0,1,4,Medium
malware_alert,vendor,dmz,26,14,2,0,1,3,Medium
failed_login,corp,corp,19,3,2,3,1,2,Medium
failed_login,corp,dmz,29,12,4,1,1,1,Medium
port_scan,corp,prod,2,2,3,0,0,3,Low
failed_login,internet,corp,31,18,5,0,1,1,Medium
data_exfiltration,internet,dmz,31,14,1,1,0,4,High
failed_login,corp,corp,5,8,1,3,1,2,Medium
failed_login,corp,dmz,20,16,5,1,0,3,Medium
failed_login,corp,prod,9,1,5,2,1,5,Medium
failed_login,corp,corp,32,5,1,0,0,4,Medium
failed_login,internet,corp,24,13,4,0,1,3,Medium
failed_login,corp,prod,8,7,3,3,1,5,Medium
malware_alert,vendor,dmz,11,9,1,3,0,3,Medium
failed_login,internet,corp,8,4,4,2,1,4,Medium
suspicious_dns,internet,prod,39,6,3,0,0,4,High
port_scan,internet,corp,4,20,5,1,1,1,Medium
privilege_escalation,corp,corp,7,7,5,3,0,1,High
port_scan,internet,corp,31,14,5,1,1,1,High
suspicious_dns,vendor,dmz,22,7,5,3,1,4,High
malware_alert,internet,corp,36,3,3,1,0,2,High
failed_login,internet,dmz,11,16,2,1,0,2,Low
suspicious_dns,vendor,dmz,6,16,5,2,0,1,Medium
port_scan,internet,prod,30,7,5,3,1,1,High
port_scan,internet,prod,40,2,2,2,1,2,High
failed_login,vendor,dmz,37,11,4,1,0,2,Medium
suspicious_dns,corp,dmz,37,2,5,2,0,4,High
failed_login,corp,dmz,23,2,3,2,1,1,Medium
malware_alert,corp,prod,33,2,3,0,0,3,High
suspicious_dns,corp,dmz,5,19,1,1,1,1,Medium
failed_login,corp,prod,14,1,3,1,1,5,Medium
failed_login,internet,dmz,23,16,1,0,1,5,Medium
port_scan,internet,prod,9,13,5,2,1,5,Medium
failed_login,corp,prod,9,20,4,1,0,3,Medium
port_scan,corp,prod,12,15,3,0,1,5,Medium
data_exfiltration,vendor,corp,5,6,4,3,0,1,High
port_scan,internet,corp,5,15,5,3,0,2,Medium
suspicious_dns,internet,dmz,23,5,5,2,1,4,High
port_scan,vendor,corp,36,10,4,3,0,4,High
suspicious_dns,vendor,corp,39,10,2,3,0,3,High
failed_login,corp,dmz,17,8,2,1,1,3,Medium
data_exfiltration,corp,corp,35,8,1,2,1,2,High
data_exfiltration,internet,corp,5,9,3,2,0,3,High
port_scan,internet,corp,24,4,4,1,1,2,Medium
port_scan,internet,corp,11,18,5,0,0,2,Medium
privilege_escalation,vendor,prod,8,13,3,0,1,2,Medium
malware_alert,internet,dmz,5,7,5,3,1,4,High
malware_alert,internet,dmz,6,4,3,0,0,1,Medium
port_scan,internet,corp,39,3,3,3,0,5,High
failed_login,corp,prod,23,1,5,0,1,5,Medium
failed_login,vendor,dmz,32,7,4,1,0,2,Medium
failed_login,corp,prod,36,6,3,2,1,1,High
failed_login,internet,prod,15,12,2,2,1,5,Medium
failed_login,vendor,dmz,39,17,2,3,1,3,High
suspicious_dns,vendor,corp,1,20,5,0,1,3,Medium
suspicious_dns,internet,prod,6,16,5,3,1,4,Medium
failed_login,corp,corp,8,4,3,3,1,2,Medium
port_scan,vendor,dmz,24,14,4,0,0,2,Medium
malware_alert,vendor,prod,18,6,1,2,0,2,Medium
port_scan,vendor,dmz,24,14,1,2,0,4,Medium
failed_login,corp,corp,22,19,1,3,0,2,Medium
suspicious_dns,vendor,dmz,1,5,1,2,1,3,Medium
failed_login,corp,corp,30,14,4,3,0,2,Medium
port_scan,vendor,prod,37,20,1,0,1,4,Medium
failed_login,corp,prod,27,2,1,2,1,1,Medium
port_scan,vendor,corp,22,16,5,3,1,3,High
malware_alert,vendor,dmz,37,9,5,0,0,4,High
failed_login,internet,prod,28,3,1,1,1,5,Medium
failed_login,internet,dmz,10,17,1,3,0,2,Medium
failed_login,vendor,prod,39,10,2,1,0,3,Medium
failed_login,vendor,prod,23,5,3,0,0,3,Medium
data_exfiltration,internet,corp,13,8,4,1,1,1,High
port_scan,vendor,dmz,8,2,4,1,1,1,Medium
failed_login,corp,corp,36,17,5,1,1,2,High
failed_login,vendor,prod,23,15,4,1,1,2,Medium
failed_login,corp,dmz,20,17,3,2,0,4,Medium
data_exfiltration,vendor,dmz,40,17,5,1,0,3,High
failed_login,corp,prod,28,16,5,3,1,3,High
data_exfiltration,internet,prod,33,14,5,0,1,4,High
privilege_escalation,internet,prod,33,9,1,0,1,1,High
failed_login,vendor,prod,6,5,5,3,1,1,Medium
failed_login,internet,prod,35,2,3,2,1,2,High
failed_login,corp,dmz,18,18,3,1,1,4,Medium
failed_login,vendor,corp,15,6,3,2,1,3,Medium
port_scan,corp,dmz,11,8,1,3,1,2,Medium
failed_login,internet,dmz,20,11,5,1,0,2,Medium
data_exfiltration,corp,corp,10,16,2,0,0,5,Medium
failed_login,internet,prod,9,16,5,1,0,3,Medium
suspicious_dns,internet,prod,2,17,1,2,1,5,Medium
failed_login,corp,prod,39,1,5,1,1,2,High
privilege_escalation,vendor,corp,32,3,4,1,1,2,High
malware_alert,corp,corp,36,10,1,2,1,5,High
suspicious_dns,corp,corp,8,10,1,0,0,4,Low
port_scan,internet,corp,4,16,2,1,1,5,Medium
failed_login,vendor,corp,31,5,2,3,0,5,Medium
failed_login,internet,corp,19,18,3,1,1,1,Medium
failed_login,internet,prod,12,15,5,0,0,4,Medium
port_scan,vendor,corp,31,10,1,2,0,1,Medium
failed_login,internet,corp,28,3,1,0,0,5,Medium
failed_login,corp,prod,29,17,4,3,1,1,High
failed_login,vendor,prod,21,4,3,2,0,2,Medium
failed_login,vendor,corp,13,13,1,0,0,2,Low
port_scan,internet,prod,29,13,4,2,0,4,High
failed_login,vendor,corp,16,9,5,1,0,2,Medium
suspicious_dns,vendor,dmz,27,4,4,3,0,1,High
failed_login,internet,prod,31,16,5,3,0,4,High
suspicious_dns,corp,dmz,13,2,3,0,0,4,Medium
failed_login,vendor,dmz,15,8,5,2,0,5,Medium
failed_login,internet,dmz,34,7,1,0,0,3,Medium
port_scan,vendor,dmz,39,16,2,0,1,2,High
failed_login,corp,dmz,25,15,3,1,0,5,Medium
failed_login,corp,dmz,18,18,4,2,0,2,Medium
port_scan,vendor,prod,12,5,1,0,0,2,Low
suspicious_dns,internet,prod,21,12,2,3,1,4,High
port_scan,internet,corp,40,7,3,0,1,5,High
port_scan,internet,prod,39,7,3,3,0,3,High
port_scan,internet,prod,6,7,4,2,1,5,Medium
port_scan,vendor,corp,5,4,1,2,1,3,Medium
port_scan,corp,corp,4,1,5,1,1,4,Medium
port_scan,corp,corp,23,17,4,3,0,2,Medium
failed_login,vendor,dmz,39,4,4,0,0,1,Medium
failed_login,corp,dmz,18,11,2,1,1,4,Medium
failed_login,corp,dmz,31,2,2,2,1,3,Medium
data_exfiltration,internet,corp,35,20,2,2,1,4,High
failed_login,internet,corp,25,10,4,0,0,4,Medium
port_scan,corp,corp,33,17,5,2,0,4,High
port_scan,vendor,corp,29,17,1,0,1,5,Medium
failed_login,vendor,dmz,28,13,4,2,1,1,Medium
failed_login,internet,prod,35,11,2,0,1,3,Medium
privilege_escalation,internet,corp,38,9,5,2,0,5,High
failed_login,vendor,prod,6,8,2,2,0,4,Medium
data_exfiltration,internet,prod,20,5,4,0,1,1,High
failed_login,internet,prod,34,14,4,0,1,4,Medium
failed_login,corp,dmz,35,15,5,1,0,4,High
failed_login,internet,corp,3,15,4,3,0,1,Medium
data_exfiltration,vendor,corp,10,8,5,1,0,1,High
failed_login,vendor,corp,7,17,1,3,1,3,Medium
failed_login,internet,dmz,35,15,4,0,0,2,Medium
port_scan,internet,corp,36,8,3,1,1,4,High
failed_login,internet,prod,15,16,1,2,0,2,Medium
failed_login,vendor,corp,39,3,5,1,0,1,High
failed_login,internet,prod,22,11,1,3,0,4,Medium
port_scan,corp,dmz,22,13,3,2,0,5,Medium
suspicious_dns,internet,corp,10,5,5,2,1,3,Medium
privilege_escalation,corp,prod,26,14,5,1,0,1,High
port_scan,vendor,prod,14,14,2,2,1,4,Medium
port_scan,corp,corp,10,20,5,1,0,5,Medium
port_scan,corp,corp,4,16,3,0,1,4,Medium
malware_alert,corp,corp,16,1,2,0,0,5,Medium
failed_login,corp,dmz,27,17,5,0,1,4,Medium
failed_login,corp,prod,23,19,5,1,0,5,Medium
port_scan,corp,dmz,3,9,5,3,1,2,Medium
port_scan,vendor,corp,2,8,3,1,0,5,Medium
failed_login,internet,corp,30,6,4,0,0,5,Medium
failed_login,internet,dmz,31,2,3,0,0,1,Medium
suspicious_dns,vendor,dmz,14,8,4,0,1,3,Medium
suspicious_dns,vendor,corp,25,5,3,3,0,3,High
port_scan,vendor,corp,36,5,3,3,1,4,High
suspicious_dns,vendor,dmz,35,14,5,0,0,1,High
privilege_escalation,vendor,corp,25,3,4,3,1,3,High
port_scan,internet,dmz,18,20,2,1,0,4,Medium
port_scan,corp,dmz,17,18,1,0,0,1,Medium
failed_login,vendor,dmz,20,11,3,2,0,2,Medium
failed_login,internet,dmz,6,6,5,0,0,4,Medium
failed_login,vendor,prod,16,20,1,0,1,4,Medium
port_scan,vendor,corp,13,9,2,1,0,3,Medium
suspicious_dns,internet,corp,12,2,2,3,0,3,Medium
suspicious_dns,internet,corp,28,11,3,2,1,3,High
malware_alert,corp,prod,35,12,5,0,1,3,High
privilege_escalation,corp,corp,6,7,3,1,1,2,Medium
port_scan,internet,prod,4,16,1,0,0,2,Low
port_scan,internet,prod,17,9,1,2,1,5,Medium
suspicious_dns,corp,dmz,6,2,1,3,1,1,Medium
suspicious_dns,vendor,dmz,32,6,4,2,1,2,High
failed_login,internet,dmz,6,18,3,1,0,5,Medium
